Código INFOBRAS,Código Único de Inversión,Código SNIP,Nombre de la obra,Modalidad de ejecución,Estado de obra,Fecha de Inicio,Monto Expediente Técnico,Distrito,Provincia,Región
21210,2149377,191120,"MEJORAMIENTO FORTALECIMIENTO INSTITUCIONAL DE LOS SERVICIOS DE LA MUNICIPALIDAD PROVINCIAL DANIEL CARRION, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Administración directa,Sin Ejecución,"","",,DANIEL ALCIDES CARRION,PASCO
21208,2159324,187588,"MEJORAMIENTO DE PISTAS Y VEREDAS DE LA AV. DANIEL ALCIDES CARRION DE LA COMUNIDAD CAMPESINA SAN JUAN DE YACAN - DISTRITO DE PAUCAR, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,29/08/2013 00:00:00,53228517,PAUCAR,DANIEL ALCIDES CARRION,PASCO
21207,2215152,198756,"MEJORAMIENTO DEL SISTEMA DE TRATAMIENTO DE AGUAS SERVIDAS DE LOS SECTORES SAN SEBASTIAN Y SAN JUAN DE LA LOCALIDAD DE CHANGO, DISTRITO DE CHACAYAN, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,4/11/2013 00:00:00,665889.23,CHACAYAN,DANIEL ALCIDES CARRION,PASCO
21205,2157484,186456,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS UNIFAMILIARES EN LA LOCALIDAD DE PUMAPACHUPAN , DISTRITO DE YANAHUANCA, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,27/09/2013 00:00:00,25022495,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
21202,2219158,231099,"CREACION DEL CAMINO VECINAL ENTRE PAMPANIA Y TUSHIPAHUAIN, EN EL CENTRO POBLADO DE PAMPANIA DISTRITO DE SANTA ANA DE TUSI, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,12/09/2013 00:00:00,820000,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
21198,2188170,279541,"INSTALACIÓN DE PISTAS Y VEREDAS EN LA VÍA DE ACCESO SHIQUI SHIQUI, DISTRITO DE YANAHUANCA, PROVINCIA DE DANIEL ALCIDES CARRIÓN - PASCO",Contrata,Finalizado,24/01/2014 00:00:00,610157.18,YANAHUANCA,PASCO,PASCO
20670,2169302,227667,"CREACION DEL SISTEMA DE RIEGO EN LAS LOCALIDADES DE MIRAFLORES-ESPERANZA, DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA - PASCO",Administración directa,Finalizado,30/10/2013 00:00:00,429847.73,OXAPAMPA,OXAPAMPA,PASCO
20668,2172486,228657,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E. I. NIÑOS DE BELEN DEL CENTRO POBLADO INDEPENDENCIA, DISTRITO DE PAUCAR, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Administración directa,Finalizado,29/10/2013 00:00:00,370266.85,PAUCAR,DANIEL ALCIDES CARRION,PASCO
20667,2250758,281783,"INSTALACION DEL SERVICIO DE ATENCION INTEGRAL CUNA MAS PARA NIÑAS Y NIÑOS MENORES DE 36 MESES DE EDAD, EN LA URBANIZACION MIRAFLORES - VILLA RICA, DISTRITO DE VILLA RICA - OXAPAMPA - PASCO",Administración directa,Finalizado,2/06/2014 00:00:00,1022636.19,VILLA RICA,OXAPAMPA,PASCO
20666,2159555,192078,"MEJORAMIENTO DEL CAMINO VECINAL ÑAGAZU-BAJO CHURUMAZU, DISTRITO DE VILLA RICA, PROVINCIA DE OXAPAMPA - PASCO",Administración directa,Finalizado,5/06/2013 00:00:00,602950.87,VILLA RICA,OXAPAMPA,PASCO
20665,2159554,191844,"MEJORAMIENTO DEL CAMINO VECINAL ÑAGAZU-SANTA IRENE-ALTO CHURUMAZU, DISTRITO DE VILLA RICA, PROVINCIA DE OXAPAMPA - PASCO.",Administración directa,Finalizado,1/06/2013 00:00:00,505622.52,VILLA RICA,OXAPAMPA,PASCO
20534,2216998,173210,SISTEMA ELÉCTRICO RURAL VILLA RICA III ETAPA,Contrata,Finalizado,8/01/2016 00:00:00,5035176.22,VILLA RICA,OXAPAMPA,PASCO
20411,2210857,183839,"MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL PUESTO DE SALUD DE LA VICTORIA, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,10/03/2014 00:00:00,786186.35,PAUCARTAMBO,PASCO,PASCO
20212,2157654,218484,C.P. SAN JUAN DE YACAN - PÁUCAR ¿ DANIEL ALCIDES CARRIÓN - PASCO,Contrata,Finalizado,9/11/2012 00:00:00,309297.93,,PASCO,PASCO
20173,2157539,217807,C.P. LUCMAPAMPA YANAHUANCA-DANIEL ALCIDES CARRION-PASCO,Contrata,Finalizado,14/11/2012 00:00:00,310554.64,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
20156,2157538,217832,C.P. CACHIPAMPA YANAHUANCA-DANIEL ALCIDES CARRION-PASCO,Contrata,Finalizado,14/11/2012 00:00:00,310554.64,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
20133,2226032,225254,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS DEL ANEXO DE CANTAPACCHA C.P. CHUPACA, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,9/09/2013 00:00:00,104079.95,PAUCARTAMBO,PASCO,PASCO
20039,2107766,123466,"AMPLIACIÓN Y CONSTRUCCIÓN DE PISTAS Y VEREDAS EN EL BARRIO PLAZA ESTACIÓN DEL DISTRITO DE GOYLLARISQUIZGA, PROVINCIA DE DANIEL ALCIDES CARRIÓN - PASCO ¿ I ETAPA",Contrata,Finalizado,9/04/2014 00:00:00,313007.66,GOYLLARISQUIZGA,PASCO,PASCO
19852,2219044,224935,"CREACION DE TROCHA CARROZABLE CHINCHANCO - SHUYHUA DEL C.P. DE HUALLAMAYO, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,13/01/2014 00:00:00,719706,PAUCARTAMBO,PASCO,PASCO
19809,2158796,193221,AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE INTERNAMIENTO PENITENCIARIO EN LA JURISDICCION DE LA OFICINA REGIONAL ORIENTE PUCALLPA - ETAPA II,Contrata,Sin Ejecución,"","",,,PASCO
19695,2225979,189658,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE DEL ANEXO DE SANTA CRUZ DE TINGO DEL CENTRO POBLADO DE BELLAVISTA, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Administración directa,Finalizado,5/08/2013 00:00:00,316867.91,PAUCARTAMBO,PASCO,PASCO
19690,2226022,225100,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL ANEXO DE LIRIOPAMPA, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,19/11/2013 00:00:00,211593.40,PAUCARTAMBO,PASCO,PASCO
19529,2225984,227045,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE DISPOSICION SANITARIA DE EXCRETAS DEL ANEXO LOS ANDES C.P.DE ACOPALCA, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,12/12/2013 00:00:00,192554.02,PAUCARTAMBO,PASCO,PASCO
19514,2131364,168022,"CONSTRUCCION DE UN LOCAL DE USOS MULTIPLES EN EL ANEXO DE TINDALPATA, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,26/12/2013 00:00:00,301583.02,PAUCARTAMBO,PASCO,PASCO
19013,2165093,188733,"AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y CONSTRUCCIÓN DE PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN LA LOCALIDAD DE MALLAMPAMPA, DISTRITO DE HUANCABAMBA - OXAPAMPA - PASCO",Contrata,Finalizado,3/04/2014 00:00:00,3382665.21,HUANCABAMBA,OXAPAMPA,PASCO
18780,0,0,"CONSTRUCCION DEL CERCO PERIMETRICO DE LA INSTITUCION EDUCATIVA SECUNDARIA DE PUCURHUAY, DISTRITO DE TICLACAYAN, PROVINCIA DE PASCO - PASCO",Contrata,Finalizado,11/10/2013 00:00:00,684492.53,TICLACAYAN,PASCO,PASCO
18776,2223153,237858,"MEJORAMIENTO Y APLIACION DE LA INSTITCION EDUCATIVA PRIMARIA N° 34438 DEL CENTRO POBLADO DE SAN ISIDRO DE YANAPAMPA, DISTRITO DE TICLACAYAN-PROVINCIA DE PASCO-PASCO",Contrata,Finalizado,12/04/2014 00:00:00,2645808.92,TICLACAYAN,PASCO,PASCO
18775,2226402,235423,"MEJORAMIENTO, AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE TICLACAYAN, DISTRITO DE TICLACAYAN - PASCO - PASCO",Contrata,Finalizado,10/10/2014 00:00:00,14254738.81,TICLACAYAN,PASCO,PASCO
18161,2164918,229692,"REHABILITACION DEL CAMINO VECINAL TRAMO PA 546 - TRAMO TICLACAYAN PUCURHUAY, DISTRITO DE TICLACAYAN-PASCO-PASCO",Contrata,Finalizado,14/12/2013 00:00:00,3552953.73,TICLACAYAN,PASCO,PASCO
18160,2125587,146814,"MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL ACLAS TICLACAYAN, DISTRITO DE TICLACAYAN, PROVINCIA DE PASCO-PASCO",Contrata,Finalizado,27/04/2013 00:00:00,3307564.74,TICLACAYAN,PASCO,PASCO
17938,2104574,102674,"MEJORAMIENTO VIAL, CONSTRUCCION DE VEREDAS Y UBICACIÓN DE AREAS VERDES DE LAS CALLES HUANCAYO, BALTAZAR CARRION, JOSE OLAYA Y MICAELA BASTIDAS DEL AA.HH JOSE CARLOS MARIATEGUI SECTOR 2, DISTRITO DE SIMON BOLIVAR - PASCO - PASCO",Contrata,En Ejecución,26/10/2013 00:00:00,2512941.91,SIMON BOLIVAR,PASCO,PASCO
17900,2125207,155764,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y LA DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDA DE MACHIN, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,En Ejecución,7/10/2013 00:00:00,436363.61,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
17807,2259343,315296,"MEJORAMIENTO DE VIAS Y GRADERIAS EN LA CALLE JOSE OLAYA, DEL SECTOR I DEL AA.HH. TAHUANTINSUYO, DISTRITO CHAUPIMARCA PASCO, PROVINCIA DE PASCO - PASCO",Administración directa,Finalizado,4/07/2016 00:00:00,167873.43,CHAUPIMARCA,PASCO,PASCO
17801,2213088,188251,"MEJORAMIENTO DE VIAS CON PISTAS, VEREDAS Y OVALO DE LA AV. 9 DE ENERO, DEL AA.HH. TUPAC AMARU, DISTRITO DE CHAUPIMARCA, PROVINCIA DE PASCO - PASCO",Obras por impuestos,Finalizado,20/11/2014 00:00:00,5579223.60,CHAUPIMARCA,PASCO,PASCO
17799,2259453,315322,"MEJORAMIENTO DE VIAS CON GRADERIAS Y MURO DE CONTENCION EN LA CALLE FRANCISCO BOLOGNESI DEL SECTOR I DEL, AA.HH TAHUANTINSUYO DISTRITO DE CHAUPIMARCA, PROVINCIA DE PASCO - PASCO",Administración directa,Finalizado,4/07/2016 00:00:00,134437.20,CHAUPIMARCA,PASCO,PASCO
17796,2211441,209453,"Ejecución de Obra: Mejoramiento de la Losa Deportiva en el Barrio Moquegua, Distrito Chaupimarca, Provincia y Región Pasco.",Contrata,Finalizado,5/12/2013 00:00:00,436931.25,CHAUPIMARCA,PASCO,PASCO
17770,2158796,193221,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE INTERNAMIENTO PENITENCIARIO EN LA JURISDICCIÓN DE LA OFICINA REGIONAL ORIENTE PUCALLPA - ETAPAI,Contrata,Finalizado,21/11/2013 00:00:00,104095009.69,,,PASCO
17012,2186237,275141,"INSTALACION DE LETRINAS SANITARIAS UNIFAMILIARES EN LA LOCALIDAD DE LANCARI, DISTRITO DE TINYAHUARCO - PASCO - PASCO",Contrata,Finalizado,26/09/2014 00:00:00,319447,TINYAHUARCO,PASCO,PASCO
16473,0,0,MEJORAMIENTO DE TROCHA CARROZABLE SANTUARIO POROMA DEL DISTRITO DE ESTIQUE PAMPA - PROVINCIA DE TARATA - TACNA,Administración directa,En Ejecución,5/11/2013 00:00:00,360351.19,,,PASCO
16075,2216664,192225,"REHABILITACION, MEJORAMIENTO Y EQUIPAMIENTO DE LA INSTITUCION EDUCATIVA INTEGRADA N° 34019 PETRONILA SANCHEZ CARDENAS DISTRITO DE HUANCABAMBA, PROVINCIA DE OXAPAMPA - PASCO",Contrata,Finalizado,20/11/2013 00:00:00,4149811.41,HUANCABAMBA,OXAPAMPA,PASCO
16047,2212077,200736,"MEJORAMIENTO DE LAS CALLES DEL ASENTAMIENTO HUMANO TECHO PROPIO, DISTRITO DE YANACANCHA-PASCO-PASCO",Contrata,Finalizado,28/03/2013 00:00:00,4027484.56,YANACANCHA,PASCO,PASCO
16029,2204595,181105,"CONSTRUCCION DE DRENAJE PLUVIAL EN EL BARRIO VISTA ALEGRE DEL DISTRITO DE HUARIACA, PROVINCIA DE PASCO - PASCO",Administración directa,Finalizado,10/10/2013 00:00:00,1395615.71,HUARIACA,PASCO,PASCO
16027,2173361,252036,"MEJORAMIENTO DE LA CARRETERA TRAMO RIO BLANCO - LANCARI Y CONSTRUCCION DE LA CARRETERA TRAMO LANCARI - JATUNCHACUA, DE LOS DISTRITOS DE HUAYLLAY, VICCO, TINYAHUARCO, SIMON BOLIVAR, PROVINCIA Y REGION DE PASCO,DISTRITO DE VICCO-PASCO-PASCO",Contrata,Finalizado,1/08/2013 00:00:00,9938539.56,VICCO,PASCO,PASCO
16025,2207109,149728,"CREACION DEL SISTEMA DE INTERCONEXION VIAL ENTRE LAS COMUNIDADES NATIVAS DE PUERTO LIBRE, PUERTO AMISTAD, SAN JORGE DE PACHITEA, 7 HERMANOS Y BAJO SAN LUIS DE CHICHIHUANI, DISTRITO DE CONSTITUCION, PROVINCIA DE OXAPAMPA - PASCO",Contrata,Finalizado,21/07/2013 00:00:00,4946012,CONSTITUCION,OXAPAMPA,PASCO
16012,2208222,197443,"INSTALACION DE PISTAS Y VEREDAS EN LA CALLE MIRAFLORES, JR. BOLIVAR, JR. SAN MARTIN DE LA LOCALIDAD DE PILLAO, DISTRITO DE SAN PEDRO DE PILLAO, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Administración directa,En Ejecución,14/05/2013 00:00:00,856786.59,SAN PEDRO DE PILLAO,DANIEL ALCIDES CARRION,PASCO
16011,2153030,179510,MEJORAMIENTO DE LA OFERTA DE SERVICIOS EDUCATIVOS PARA EL APRENDIZAJE EN EL CNTI N 35005 RVDO. BARDO BAYERLE - DISTRITO Y PROVINCIA DE OXAPAMPA-DEPARTAMENTO PASCO,Contrata,Finalizado,4/02/2013 00:00:00,7129639.01,OXAPAMPA,OXAPAMPA,PASCO
16010,2164529,185271,"INSTALACIÓN DE UN PUENTE CARROZABLE EN EL TRAMO DE LA CARRETERA VECINAL VILLA RICA - VILLA OYON PROGRESIVA KM 01 mas 380, DISTRITO DE VILLA RICA, PROVINCIA DE OXAPAMPA - PASCO",Administración directa,En Ejecución,30/07/2013 00:00:00,1145605.74,VILLA RICA,OXAPAMPA,PASCO
16006,2162748,222684,"MEJORAMIENTO DEL CAMPO DEPORTIVO DEL BARRIO ARRIBA DEL DISTRITO DE PAUCARTAMBO, PROVINCIA Y REGION PASCO",Administración directa,En Ejecución,12/11/2012 00:00:00,1678594,PAUCARTAMBO,PASCO,PASCO
16005,2146467,99635,CONSTRUCCION DEL PUENTE CARROZABLE PRUSIA - POZUZO,Administración directa,En Ejecución,22/07/2012 00:00:00,1056861.12,POZUZO,OXAPAMPA,PASCO
16003,2160594,132869,"CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA I.E. JAVIER HERAUD PEREZ DEL CENTRO POBLADO DE HUAYLASJIRCA, DISTRITO DE YANAHUANCA, PROVINCIA DANIEL ALCIDES CARRION - REGION PASCO",Contrata,Sin Ejecución,"",130638.57,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
15981,2214673,186097,"MEJORAMIENTO DEL SERVICIO EN LA INSTITUCION EDUCATIVA MARIANO MELGAR DE HUARIACA- DISTRITO HUARIACA, PROVINCIA PASCO - PASCO",Contrata,Finalizado,31/01/2013 00:00:00,4422459.41,HUARIACA,PASCO,PASCO
15980,2166611,197675,"CONSTRUCCION DEL CAMINO VECINAL TRAMO PUERTO BERMUDEZ-CCNN ALTO LORETO-CCNN SAN ALEJANDRO,QUEBRADA ANOHARINE,CHACRA GUILLERMO BENILLO,DISTRITO DE PUERTO BERMUDEZ-PROVINCIA DE OXAPAMPA-REGION PASCO",Contrata,Finalizado,16/04/2014 00:00:00,10094314.49,PUERTO BERMUDEZ,OXAPAMPA,PASCO
15978,2216444,194814,RECUPERACION DEL SERVICIO EDUCATIVO DE I.E. 34136 DE SAN JUAN DE YACAN DISTRITO DE PAUCAR PROVINCIA DE DANIEL ALCIDES CARRION REGION PASCO,Contrata,Finalizado,11/05/2013 00:00:00,4134017.90,PAUCAR,DANIEL ALCIDES CARRION,PASCO
15977,2057906,3271,"Mejoramiento, Rehabilitación y Conservación por Niveles de Servicio del Corredor Vial Lima - Canta - Huayllay - Dv. Cochamarca - Empalme PE 3N",Contrata,Finalizado,30/09/2014 00:00:00,415267672.50,HUAYLLAY,PASCO,PASCO
15976,2160596,225710,"CREACION E IMPLEMENTACION DEL JARDIN DE NIÑOS DEL CENTRO POBLADO DE PACOYAN DISTRITO DE SIMON BOLIVAR, PROVINCIA DE PASCO Y REGION PASCO",Contrata,Finalizado,23/01/2013 00:00:00,1409785.39,SIMON BOLIVAR,PASCO,PASCO
15960,2178336,236053,"MEJORAMIENTO DE LA AVENIDA DE INGRESO DESDE PUENTE GAVILAN HASTA PUERTO BERMUDEZ,DISTRITO DE PUERTO BERMUDEZ,PROVINCIA DE OXAPAMPA REGION PASCO",Contrata,Finalizado,11/12/2014 00:00:00,9767823.82,PUERTO BERMUDEZ,OXAPAMPA,PASCO
15954,2144478,147480,CONSTRUCCION DEL CAMINO VECINAL CUEVA BLANCA SANTA BARBARA DISTRITO DE HUANCABAMBA PROVINCIA DE OXAPAMPA PASCO,Contrata,Finalizado,2/12/2013 00:00:00,4120555.80,HUANCABAMBA,OXAPAMPA,PASCO
15953,2161223,226199,INSTALACION Y EQUIPAMIENTO A LAS INSTITUCIONES EDUCATIVAS FOCALIZADAS DE NIVEL INICIAL EN MARCO DEL PELA EN EBR - AMPLIACIÓN DE COBERTURA DE LA RED N 1 - OXAPAMPA - PASCO,Contrata,Finalizado,2/09/2013 00:00:00,3705610.03,OXAPAMPA,OXAPAMPA,PASCO
15865,2186058,264985,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL NIVEL DE COMPLEJIDAD 1-4 EN LA LOCALIDAD DE COLQUIJIRCA DISTRITO DE TINYAHUARCO PASCO PASCO COMPONENTE 3: MEJORAMIENTO DE LOS SERVICIOS DE SALUD,Contrata,Finalizado,26/11/2013 00:00:00,623655.44,TINYAHUARCO,PASCO,PASCO
15847,2166613,239516,"INSTALACION DEL PUENTE LAGARTO EN LA VIA VECINAL RUTA PA 652,DISTRITO DE PALCAZU-OXAPAMPA-PASCO",Contrata,Finalizado,2/10/2015 00:00:00,10019300,PALCAZU,OXAPAMPA,PASCO
15840,2160680,225759,EJECUCIÓN DE EXPEDIENTE DE SALDO DE OBRA: INSTALACIÓN Y EQUIPAMIENTO A LAS INSTITUCIONES EDUCATIVAS FOCALIZADOS DEL NIVEL INICIAL EN EL MARCO DEL PELA EN EBR DISTRITO DE CIUDAD CONSTITUCIÓN - OXAPAMPA - PASCO,Contrata,Finalizado,22/11/2017 00:00:00,1519903.31,OXAPAMPA,OXAPAMPA,PASCO
15806,2160677,225758,CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA INSTALACION Y EQUIPAMIENTO A LAS INSTITUCIONES EDUCATIVAS FOCALIZADAS DEL NIVEL INICIAL EN EL MARCO DEL PELA EN EBR- AMPLIACIÓN DE COBERTURA DE LA RED N 2- PASCO,Contrata,Finalizado,20/05/2013 00:00:00,5759529.43,,PASCO,PASCO
15805,2089911,88052,CONSTRUCCION DEL SISTEMA DE RIEGO DE SHALLA-RERGOY--DISTRITO DE PAUCARTAMBO--PASCO,Administración directa,Sin Ejecución,"",1085739.10,PAUCARTAMBO,PASCO,PASCO
15804,2160680,225759,INSTALACION Y EQUIPAMIENTO A LAS INSTITUCIONES EDUCATIVAS FOCALIZADAS DEL NIVEL INICIAL EN EL MARCO DEL PELA EN EBR DISTRITO DE CIUDAD CONSTITUCION-OXAPAMPA-PASCO,Contrata,Finalizado,15/04/2013 00:00:00,2374106.56,CONSTITUCION,OXAPAMPA,PASCO
15803,2164565,221082,"INSTALACION DEL SISTEMA DE RIEGO PRESURIZADO POR ASPERSIÓN EN LA LOCALIDAD DE ASTOBAMBA, DISTRITO DE YANAHUANCA, PROVINCIA DANIEL CARRIÓN, REGIÓN PASCO",Contrata,Finalizado,5/11/2013 00:00:00,1998566.34,YANAHUANCA,PASCO,PASCO
15790,2232149,232899,"MEJORAMIENTO INTEGRAL DEL SISTEMA DE SANEAMIENTO BASICO EN LAS LOCALIDADES DE LUCMA, LA FLORIDA Y ACOMAYO DEL DISTRITO DE HUACHON - PROVINCIA DE PASCO - PASO",Contrata,Finalizado,25/09/2013 00:00:00,3530137.26,HUACHON,PASCO,PASCO
15789,2216350,199226,"RECUPERACION , MEJORAMIENTO Y EQUIPAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA DE LA I.E. N 34108 CIRO ALEGRIA BAZAN, DISTRITO DE VICCO - PASCO - PASCO",Contrata,Finalizado,7/02/2014 00:00:00,1650171.55,VICCO,PASCO,PASCO
15780,2084815,74176,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL INTEGRAL DE LA EMAPA PASCO, PROVINCIA DE PASCO - PASCO",Contrata,En Ejecución,9/01/2014 00:00:00,155656096.74,,PASCO,PASCO
15669,2128528,144267,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y CONSTRUCCION DE LETRINAS FAMILIARES DE LA LOCALIDAD DE ANGAHUILCA, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION ¿ PASCO",Contrata,En Ejecución,19/09/2013 00:00:00,336067.04,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
15664,2178248,257021,"MEJORAMIENTO DE LOS SERVICIOS DE RADIODIFUSION SONORA MUNICIPAL EN TUSI, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,Sin Ejecución,"",650313.04,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
15660,2182799,258398,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE, CONSTRUCCION DE LETRINAS SANITARIAS EN EL CASERO DE AYAJIRCA, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,En Ejecución,9/09/2013 00:00:00,170631.94,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
15657,2142916,167352,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA EN EL CASERIO DE JUCLACANCHA, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,En Ejecución,30/09/2013 00:00:00,334367.11,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
15653,2136110,161832,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y LETRINA EN LA LOCALIDAD DE ANTACANCHA, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,15/08/2013 00:00:00,428536.73,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
15598,2157540,217813,CREACION DEL CENTRO DE SERVICIOS DE APOYO AL HABITAT RURAL EN EL C.P. 12 DE OCTUBRE YANAHUANCA-DANIEL ALCIDES CARRION-PASCO (MODALIDAD CONTRATA),Administración directa,Finalizado,9/11/2012 00:00:00,358514.48,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
15597,2156617,215491,"Elaboración de expediente técnico, ejecución de obra y equipamiento de implementación del Centro de Servicios de Apoyo al Hábitat Rural en la localidad de Puerto Bermúdez - Distrito de Puerto Bermúdez - provincia de Oxapampa - departamento de Pasco",Contrata,Finalizado,2/10/2012 00:00:00,345750,OXAPAMPA,OXAPAMPA,PASCO
15287,2177028,250204,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL DEL JIRÓN INDEPENDENCIA, DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA - PASCO",Contrata,Finalizado,15/12/2015 00:00:00,3964145.46,OXAPAMPA,OXAPAMPA,PASCO
15285,2177047,248820,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LOS JIRONES ANGÉLICA FREY Y HEIDINGER DEL DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA - PASCO",Contrata,Finalizado,18/12/2015 00:00:00,6789742.86,OXAPAMPA,OXAPAMPA,PASCO
15134,2107702,131773,"CONSTRUCCION Y MEJORAMIENTO DE LA INFRAESTRUCTURA Y MOBILIARIO ESCOLAR DE LA I.E. 34690 - LUCMAPATA, DISTRITO DE POZUZO, PROVINCIA DE OXAPAMPA - PASCO",Administración directa,Finalizado,11/07/2010 00:00:00,118240,POZUZO,OXAPAMPA,PASCO
15129,2107695,131818,"CONSTRUCCION Y MEJORAMIENTO DE LA INFRAESTRUCTURA Y MOBILIARIO ESCOLAR DE LA I.E. 34572, MUSHUYUNGA, DISTRITO DE POZUZO, PROVINCIA DE OXAPAMPA - PASCO",Administración directa,Finalizado,1/08/2010 00:00:00,115680,POZUZO,OXAPAMPA,PASCO
14850,2129112,147866,"REHABILITACION DE LA TROCHA CARROZABLE PUCUNAN - PAMPAS GALERAS, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,En Ejecución,7/05/2013 00:00:00,554604.95,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
14647,2176389,251342,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS EN LA LOCALIDAD DE ALCACOCHA, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,18/06/2013 00:00:00,148525.53,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
